此次抢购潮也被戏称为“8.29热带雨林购物节”，并冲上新浪微博热搜。	此次 抢购 潮 也 被 戏称 为 " 8 . 2 9 热带雨林 购物节 " ， 并 冲 上 新浪微博 热搜 。
东北师大附中在2016年中国内地高中美国留学排行榜上位居第四十三。	东北 师大 附中 在 2 0 1 6 年 中国 内地 高中 美国 留学 排行榜 上 位居 第 四十 三 。
失去世间的一切都没有关系虽然是在无忧无虑中长大的只要有你只要有你	失去 世间 的 一切 都 没有关系 虽然 是 在 无忧无虑 中 长大 的 只要 有 你 只要 有 你
被东方不败以绣花针刺中眉心、左右太阳穴及鼻下人中而死。	被 东方 不 败 以 绣花 针 刺中 眉心 、 左右 太阳穴 及 鼻 下 人中 而 死 。
他们说我没事，都是我在疑神疑鬼然后给我开焦虑症和抑郁症的药我已经有数不清的药了	他们 说 我 没事 ， 都 是 我 在 疑神疑鬼 然后 给 我 开 焦虑症 和 抑郁症 的 药 我 已经 有 数不清 的 药 了
其他可能的致病性感染包括主动脉炎、组织胞浆菌病和丝虫病。	其他 可能 的 致病性 感染 包括 主动脉 炎 、 组织胞浆菌病 和 丝 虫 病 。
这种配合物同样可通过与水发生反应得到氢氧化镁。	这种 配合 物 同样 可 通过 与 水 发生 反应 得到 氢氧化镁 。
伞兵部队有所谓的五点着陆的技巧就是了	伞兵 部队 有 所谓 的 五 点 着陆 的 技巧 就是 了
波斯尼亚和黑塞哥维那主席团，是波斯尼亚和黑塞哥维那的国家元首。	波斯尼亚和黑塞哥维那 主席团 ， 是 波斯尼亚和黑塞哥维那 的 国家元首 。
常用的肌肉注射部位为上臂的三角肌和臀部的臀大肌。	常用 的 肌肉注射 部位 为 上臂 的 三角肌 和 臀部 的 臀大肌 。
必须要说明的是，西里尔字母并不是西里尔发明的。	必须 要 说明 的 是 ， 西里尔字母 并不 是 西里尔 发明 的 。
该领域与保护科学、策展人和登记员密切相关。	该 领域 与 保护 科学 、 策展人 和 登记员 密切相关 。
而瑞钦龙的头颅骨有圆拱状的高头冠。	而 瑞 钦 龙 的 头 颅骨 有 圆拱 状 的 高 头冠 。
法官职业化：1999年，最高人民法院从资深律师和学者中选拔法官。	法官 职业化 ： 1 9 9 9 年 ， 最高人民法院 从 资深 律师 和 学者 中 选拔 法官 。
东连漳平市，西接上杭县，北邻连城县、永安市，东南与南靖县交界，西南与永定区毗邻。	东 连 漳平市 ， 西 接 上杭县 ， 北 邻 连城县 、 永安市 ， 东南 与 南靖县 交界 ， 西南 与 永定区 毗邻 。
古时候的月桂花环是被编织成马蹄环状的，而现代的月桂花环则是被编织成圆环状。	古时候 的 月桂 花环 是 被 编织 成 马蹄 环状 的 ， 而 现代 的 月桂 花环 则 是 被 编织 成 圆环 状 。
梅花党，是中华人民共和国民间在文化大革命期间传言的一个中国国民党特务机构。	梅花 党 ， 是 中华人民共和国 民间 在 文化大革命 期间 传言 的 一个 中国 国民党 特务 机构 。
县名纪念经历法国印第安人战争、美国独立战争的印地安纳准州州长约翰·吉布森。	县名 纪念 经历 法国 印第安人 战争 、 美国独立战争 的 印 地 安 纳 准 州 州长 约翰 · 吉 布 森 。
奥斯曼帝国的进一步衰落，列强纷纷在瓦拉几亚首都布加勒斯特设立领事馆。	奥斯曼帝国 的 进一步 衰落 ， 列强 纷纷 在 瓦 拉 几 亚 首都 布加勒斯特 设立 领事馆 。
满洲里市，是中华人民共和国内蒙古自治区呼伦贝尔市代管的县级市。	满洲里市 ， 是 中华人民共和国 内蒙古自治区 呼伦贝尔市 代管 的 县级市 。
学校规定了打架斗殴情节严重者开除学籍	学校 规定 了 打架 斗殴 情节 严重 者 开除学籍
初期社会民主党人在符腾堡占优势，但很快失去了他们的影响力。	初期 社会民主党 人 在 符 腾 堡 占优势 ， 但 很 快 失去 了 他们 的 影响力 。
我不明白你为何如此不客气地拒绝我	我 不 明白 你 为何 如此 不客气 地 拒绝 我
它推动了了「深石原则」的确立它可以说是子母公司法领域的里程碑	它 推动 了 了 「 深 石 原则 」 的 确立 它 可以 说 是 子母 公司法 领域 的 里程碑
县厅设在千曲郡松本市松本城（现长野县松本市丸之内）。	县 厅 设 在 千 曲 郡 松本 市 松本 城 （ 现 长野县 松本 市 丸 之内 ） 。
沙特阿拉伯大奖赛﹙﹚是一级方程式赛车赛事，从2021年起开始举行。	沙特阿拉伯 大奖赛 ﹙ ﹚ 是 一级方程式 赛车 赛事 ， 从 2 0 2 1 年 起 开始 举行 。
由于位处热带地区，阿拉弗拉海是热带气旋的孕育地。	由于 位 处 热带地区 ， 阿拉弗拉海 是 热带 气旋 的 孕育 地 。
路易斯安那州把61票投给国务卿凯瑟琳·杜兰特竞选美利坚合众国总统	路易斯安那州 把 6 1 票 投 给 国务卿 凯瑟琳 · 杜 兰特 竞选 美利坚合众国 总统
眼神和声线能够打动人心，让人忍不住想出手扶持。	眼神 和 声线 能够 打动 人心 ， 让 人 忍不住 想 出手 扶持 。
无机盐颗粒也可能会出现，如硫酸铵、硝酸铵或氯化钠。	无机盐 颗粒 也 可能 会 出现 ， 如 硫酸铵 、 硝酸铵 或 氯化钠 。
路名来自于内蒙古自治区呼和浩特市武川县。	路 名 来自 于 内蒙古自治区 呼和浩特市 武川县 。
量纲分析是物理学的基础之一，更在空气动力学和流体力学中有重要应用。	量纲 分析 是 物理学 的 基础 之一 ， 更 在 空气动力学 和 流体力学 中 有 重要 应用 。
好吧德维我痛心地跟你说明白你得自己出修车钱了	好 吧 德 维 我 痛心 地 跟 你 说 明白 你 得 自己 出 修车 钱 了
以圆柱体积公式计算大概有九百二十八万立方厘米	以 圆柱 体积 公式 计算 大概 有 九 百 二十 八 万 立方厘米
可可粉麦芽糊精阿拉伯树胶人造香料盐卡拉胶	可可粉 麦芽糊精 阿拉伯 树胶 人造 香料 盐 卡拉胶
据百加得的估计，自由古巴是世界上第二大流行酒精饮品。	据 百 加 得 的 估计 ， 自由古巴 是 世界 上 第二 大 流行 酒精 饮品 。
自明清至民国，多本名为《文氏族谱》编成，而各房中亦各自有编制族谱。	自 明清 至 民国 ， 多 本 名为 《 文 氏 族谱 》 编成 ， 而 各 房 中 亦 各自 有 编制 族谱 。
工作阿尔伯特解方程式并不能使弗里茨或伊尔泽起死回生	工作 阿尔伯特 解 方程式 并不 能 使 弗 里 茨 或 伊 尔 泽 起死回生
哈佛大学，他刚获得终身教职，统计学	哈佛大学 ， 他 刚 获得 终身 教 职 ， 统计学
当时绥远尚在傅作义部下董其武手中，名义上仍受中华民国政府节制。	当时 绥远 尚 在 傅作义 部下 董 其 武 手 中 ， 名义上 仍 受 中华民国 政府 节制 。
中华人民共和国政治人物、第十三届全国人民代表大会云南省代表。	中华人民共和国 政治人物 、 第 十三 届 全国人民代表大会 云南省 代表 。
与麻知交手几次后，作为竞敌的双方都萌生出友情。	与 麻 知 交手 几次 后 ， 作为 竞 敌 的 双方 都 萌生 出 友情 。
立法会议长决定调查克拉拉失踪案，但纳西门托因为非法窃听弗拉加的电话而被开除。	立法会 议长 决定 调查 克 拉拉 失踪 案 ， 但 纳西 门 托 因为 非法 窃听 弗 拉 加 的 电话 而 被 开除 。
南湾湖水上活动中心占地面积、湖面面积及平台面积分别为、及。	南 湾 湖 水上 活动中心 占地面积 、 湖 面 面积 及 平台 面积 分别 为 、 及 。
没想到卑鄙无耻的拓跋焘会有这样深明大义的子孙	没想到 卑鄙无耻 的 拓跋 焘 会 有 这样 深明大义 的 子孙
到现在却一直待在火车房间汽车房间	到现在 却 一直 待 在 火车 房间 汽车 房间
因此可以合理推测能黑进食物合成器的人也有办法黑进学生成绩的数据库	因此 可以 合理 推测 能 黑 进 食物 合成器 的 人 也 有办法 黑 进 学生 成绩 的 数据库
在标准的豪萨语书写中，并不会标出声调。	在 标准 的 豪萨语 书写 中 ， 并不 会 标 出 声调 。
佳佳(大熊猫)，中央人民政府向香港特别行政区赠送大熊猫之一。	佳 佳 ( 大熊猫 ) ， 中央 人民政府 向 香港 特别行政区 赠送 大熊猫 之一 。
匡正，60岁，中国教师，哈尔滨工业大学计算机科学与技术学院教授。	匡正 ， 6 0 岁 ， 中国 教师 ， 哈尔滨工业大学 计算机科学 与 技术 学院 教授 。
这也是任天堂历史上第一款首发没有推出超级马里奥系列游戏的游戏机。	这 也 是 任天堂 历史上 第一 款 首发 没有 推出 超级 马里奥 系列 游戏 的 游戏机 。
约瑟夫·高是越裔美国政治人物和路易斯安那州纽奥良的执业律师。	约瑟夫 · 高 是 越 裔 美国 政治人物 和 路易斯安那州 纽奥良 的 执业 律师 。
不止是娱乐界宠儿、影视界阿姐级人马，也是商家、广告商青睐的品牌大使。	不止 是 娱乐界 宠儿 、 影视 界 阿 姐 级 人马 ， 也 是 商家 、 广告商 青睐 的 品牌 大使 。
柏克莱大学生物科技顶级研究生在旧金山做超能力的研究	柏克莱 大学 生物科技 顶级 研究生 在 旧金山 做 超能力 的 研究
整天和大老爷们在一起玩笑开大了	整天 和 大 老 爷们 在一起 玩笑 开 大 了
女人是令人恼怒，令人生气犹豫不决，工于心计	女人 是 令人 恼怒 ， 令人 生气 犹豫不决 ， 工于心计
竹岛、硫黄岛作为破火山口的外轮山浮出海面。	竹岛 、 硫黄 岛 作为 破 火山口 的 外 轮 山 浮出 海面 。
大泽内站是位于青森县北津轻郡中泊町大字大泽内字海原，津轻铁道的津轻铁道线车站。	大 泽 内 站 是 位于 青森县 北 津 轻 郡 中 泊 町 大 字 大 泽 内 字 海原 ， 津 轻 铁道 的 津 轻 铁道 线 车站 。
常见的阴道炎有细菌性阴道炎、霉菌性阴道炎和滴虫性阴道炎。	常见 的 阴道炎 有 细菌 性 阴道炎 、 霉菌 性 阴道炎 和 滴 虫 性 阴道炎 。
辽朝境内农作物品种齐全，既有粟、麦、稻、穄等粮食作物，也有蔬菜瓜果。	辽 朝 境内 农作物 品种 齐全 ， 既有 粟 、 麦 、 稻 、 穄 等 粮食作物 ， 也 有 蔬菜 瓜果 。
新墨西哥州，亚利桑那州和加利福尼亚州。	新墨西哥州 ， 亚利桑那州 和 加利福尼亚州 。
经堂平面具有与苏尼特左旗和苏尼特右旗召庙相似的形式。	经堂 平面 具有 与 苏尼特左旗 和 苏尼特右旗 召 庙 相似 的 形式 。
之后会出现减轻的精神病症状或短暂的精神性发作，终使精神病全面发作。	之后 会 出现 减轻 的 精神病 症状 或 短暂 的 精神性 发作 ， 终 使 精神病 全面 发作 。
革兰氏染色也没有什么结果看上去象脑膜炎	革兰氏 染色 也 没有什么 结果 看上去 象 脑膜炎
黄金储备是各国中央银行于外汇储备中所持有的黄金资产。	黄金 储备 是 各国 中央银行 于 外汇储备 中 所 持有 的 黄金 资产 。
古德曼认为其评论是标准的无政府主义，以精神分析学理论相辅。	古 德 曼 认为 其 评论 是 标准 的 无政府主义 ， 以 精神分析 学 理论 相 辅 。
说波士顿警察局没有竭尽全力是无稽之谈	说 波士顿 警察局 没有 竭尽全力 是 无稽之谈
很容易成为某些人攻击的目标这些人生性多疑，草木皆兵杯弓蛇影，庸人自扰	很 容易 成为 某些 人 攻击 的 目标 这些 人 生性 多疑 ， 草木皆兵 杯弓蛇影 ， 庸人自扰
原谅我擅自闯入我的办公室明天才会装修好	原谅 我 擅自 闯入 我 的 办公室 明天 才 会 装修 好
饭岛直子毕业于横滨市立日吉台中学校、大东学园高等学校，曾担任过赛车女郎。	饭 岛 直 子 毕业 于 横滨 市立 日 吉 台 中学 校 、 大东 学园 高等学校 ， 曾 担任 过 赛车女郎 。
除了两个发光二极管设置在镜内外，其余零部件均设置在瞄准镜顶部的闪光电路盒中。	除了 两 个 发光二极管 设置 在 镜 内外 ， 其余 零部件 均 设置 在 瞄准 镜 顶部 的 闪光 电路 盒 中 。
小孩子没有文凭是没办法做资料管理人员的!	小孩子 没有 文凭 是 没办法 做 资料 管理 人员 的 !
你何不休息一下做个白日梦什么的？	你 何不 休息 一下 做 个 白日梦 什么的 ？
雷德航空是一家总部设于多明尼加共和国圣多明哥亚美利加国际机场一家廉价航空。	雷德 航空 是 一家 总部 设 于 多明尼加共和国 圣多明哥 亚美利加 国际机场 一家 廉价 航空 。
卡尔文·路易斯你会和我交换人生吗	卡尔文 · 路易斯 你 会 和 我 交换 人生 吗
但要进入医学院必须要各方面都表现优异	但 要 进入 医学院 必须 要 各 方面 都 表现 优异
如果是相同年资、相同职位汇进账户里的钱却天差地别的话	如果 是 相同 年资 、 相同 职位 汇 进 账户 里 的 钱 却 天差地别 的话
关于纯粹数学和应用数学，数学家们总有不同的见解。	关于 纯粹数学 和 应用数学 ， 数学家 们 总有 不同 的 见解 。
为保安全，学校方面不得不在建筑外围拉起警戒线，以防止不断剥落的外立面伤到路人。	为 保 安全 ， 学校 方面 不得不 在 建筑 外围 拉 起 警戒线 ， 以 防止 不断 剥落 的 外 立 面 伤 到 路人 。
你不仅仅是一个携带者你是个孵化器	你 不仅仅 是 一个 携带者 你 是 个 孵化器
与其他抗逆转录病毒药物一样，达芦那韦并不能治愈艾滋病。	与 其他 抗 逆转录病毒 药物 一样 ， 达 芦 那 韦 并不 能 治愈 艾滋病 。
